n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,1,0.0,0.23972547436415018,0.0,mercury-mars,30.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,1,0.0,0.23972547436415018,0.0,mercury-uranus,150.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,2,0.5,0.23972547436415018,2.0857190973391715,mercury-saturn,30.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,1,1.0,0.23972547436415018,4.171438194678343,mercury-jupiter,60.0,False
70,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.01917848637484457,0.29827730177989387,0.2754491017964072,0.24877142857142853,18,0.3333333333333333,0.23972547436415018,1.3904793982261143,moon-mars,120.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,1,0.0,0.23972547436415018,0.0,mercury-uranus,135.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,1,0.0,0.23972547436415018,0.0,mercury-neptune,150.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,2,0.0,0.23972547436415018,0.0,mercury-neptune,60.0,False
67,0.2835820895522388,0.25195473034205146,1.1255279437192955,0.018356551244494087,0.31786763370531035,0.3153692614770459,0.2502686567164179,18,0.2777777777777778,0.23972547436415018,1.1587328318550953,moon-mercury,120.0,False
71,0.28169014084507044,0.25195473034205146,1.1180188618116058,0.019452464751628065,0.32336366031407054,0.2934131736526946,0.24884507042253523,18,0.2777777777777778,0.23972547436415018,1.1587328318550953,moon-jupiter,150.0,False
72,0.2777777777777778,0.25195473034205146,1.1024908220642224,0.01972644312841156,0.3489861018572407,0.3273453093812375,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-saturn,135.0,False
72,0.2777777777777778,0.25195473034205146,1.1024908220642224,0.01972644312841156,0.3489861018572407,0.3273453093812375,0.24722222222222223,19,0.15789473684210525,0.23972547436415018,0.6586481360018436,moon-uranus,45.0,False
72,0.2777777777777778,0.25195473034205146,1.1024908220642224,0.01972644312841156,0.3489861018572407,0.3273453093812375,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-pluto,30.0,False
69,0.2753623188405797,0.25195473034205146,1.0929039453506204,0.018904507998061076,0.370818920863955,0.3473053892215569,0.25005797101449273,18,0.16666666666666666,0.23972547436415018,0.6952396991130572,moon-mars,45.0,False
73,0.273972602739726,0.25195473034205146,1.0873882080633426,0.02000042150519505,0.37502394574268955,0.3852295409181637,0.25065753424657533,19,0.15789473684210525,0.23972547436415018,0.6586481360018436,moon-uranus,150.0,False
11,0.2727272727272727,0.25195473034205146,1.0824455343903274,0.0030137621446184324,0.5508374358801443,0.5528942115768463,0.2529090909090909,5,0.0,0.23972547436415018,0.0,mercury-mars,0.0,False
67,0.26865671641791045,0.25195473034205146,1.0662896308919643,0.018356551244494087,0.4220452864427062,0.39520958083832336,0.2502686567164179,17,0.23529411764705882,0.23972547436415018,0.9815148693360807,sun-moon,45.0,False
67,0.26865671641791045,0.25195473034205146,1.0662896308919643,0.018356551244494087,0.4220452864427062,0.39520958083832336,0.2502686567164179,18,0.16666666666666666,0.23972547436415018,0.6952396991130572,moon-mercury,135.0,False
67,0.26865671641791045,0.25195473034205146,1.0662896308919643,0.018356551244494087,0.4220452864427062,0.39520958083832336,0.2502686567164179,17,0.29411764705882354,0.23972547436415018,1.226893586670101,sun-moon,60.0,False
67,0.26865671641791045,0.25195473034205146,1.0662896308919643,0.018356551244494087,0.4220452864427062,0.39520958083832336,0.2502686567164179,18,0.2222222222222222,0.23972547436415018,0.9269862654840761,sun-moon,180.0,False
67,0.26865671641791045,0.25195473034205146,1.0662896308919643,0.018356551244494087,0.4220452864427062,0.39520958083832336,0.2502686567164179,18,0.16666666666666666,0.23972547436415018,0.6952396991130572,moon-venus,60.0,False
72,0.2638888888888889,0.25195473034205146,1.0473662809610114,0.01972644312841156,0.4523294439334155,0.42714570858283435,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-uranus,0.0,False
72,0.2638888888888889,0.25195473034205146,1.0473662809610114,0.01972644312841156,0.4523294439334155,0.42714570858283435,0.24722222222222223,19,0.3157894736842105,0.23972547436415018,1.3172962720036872,moon-neptune,45.0,False
