pair,aspect,in_window_bars,rate_in,lift,binomial_p,random_p,holdout_in_bars,holdout_lift,bh_significant
venus-uranus,30.0,124,0.47580645161290325,0.9277600156942588,0.819966791370639,0.7910447761194029,42,0.9879647352241749,False
venus-pluto,180.0,103,0.47572815533980584,0.9276073482570868,0.8030166488184793,0.8059701492537313,20,0.9430572472594396,False
venus-pluto,90.0,122,0.47540983606557374,0.926986667528912,0.8207039212029442,0.7611940298507462,43,0.8333994278106677,False
sun-mars,60.0,200,0.475,0.9261875410913871,0.873221092469484,0.8706467661691543,0,,False
moon-pluto,180.0,135,0.4740740740740741,0.9243821072880901,0.8383211666855738,0.8706467661691543,31,1.2776904640289182,False
sun-neptune,45.0,154,0.474025974025974,0.9242883185190877,0.851902171737279,0.8507462686567164,52,0.9430572472594396,False
sun-mars,45.0,211,0.47393364928909953,0.9241082974221873,0.8849147597881999,0.8905472636815921,0,,False
moon-mercury,30.0,131,0.4732824427480916,0.9228385302959583,0.8397803372146305,0.8756218905472637,33,1.2574096630125862,False
moon-mercury,150.0,131,0.4732824427480916,0.9228385302959583,0.8397803372146305,0.8656716417910447,35,1.18555768226901,False
venus-saturn,150.0,104,0.47115384615384615,0.9186880468315379,0.8286680458818546,0.8606965174129353,19,1.1912302070645553,False
jupiter-saturn,30.0,166,0.46987951807228917,0.9162032746370096,0.8820660600547304,0.8955223880597015,0,,False
sun-uranus,180.0,115,0.46956521739130436,0.9155904296372523,0.8466199916772422,0.8557213930348259,23,1.1480696923158398,False
sun-saturn,180.0,115,0.46956521739130436,0.9155904296372523,0.8466199916772422,0.845771144278607,22,0.600127339165098,False
moon-mercury,180.0,130,0.46923076923076923,0.9149382997016132,0.8605595042555401,0.8109452736318408,34,0.9985312029805832,False
mars-pluto,30.0,96,0.46875,0.9140008629191321,0.8331418393166032,0.8059701492537313,32,0.6483518574908648,False
sun-jupiter,45.0,156,0.46794871794871795,0.9124384682816635,0.8853567812251719,0.8805970149253731,31,1.0343208518329337,False
moon-mercury,45.0,135,0.4666666666666667,0.9099386368617137,0.876926572582941,0.8606965174129353,35,0.4311118844614581,False
sun-pluto,60.0,148,0.46621621621621623,0.9090603177141638,0.8882665993543792,0.845771144278607,49,1.0392875786124436,False
moon-mercury,90.0,133,0.46616541353383456,0.9089612591636882,0.8777857585130067,0.8756218905472637,36,0.8382731086750574,False
sun-saturn,150.0,118,0.4661016949152542,0.9088370162359731,0.8661035896058055,0.8109452736318408,23,0.9840597362707196,False
sun-jupiter,135.0,116,0.46551724137931033,0.9076974086921036,0.8671239526562085,0.845771144278607,22,1.2859871553537812,False
moon-venus,0.0,129,0.46511627906976744,0.906915584912007,0.879571160017166,0.9154228855721394,34,0.6656874686537222,False
moon-venus,150.0,127,0.4645669291338583,0.9058444247723472,0.8804987427425948,0.8855721393034826,33,1.028789724283025,False
sun-mars,120.0,56,0.4642857142857143,0.9052960927960928,0.8053193997015015,0.8208955223880597,0,,False
sun-mars,0.0,250,0.464,0.9047389875082182,0.9461590205578868,0.9303482587064676,97,0.8944460489470973,False
venus-jupiter,135.0,97,0.4639175257731959,0.9045781736106875,0.8567524823951004,0.8656716417910447,18,1.4669779401813505,False
sun-pluto,135.0,123,0.4634146341463415,0.903597601064768,0.8824272907060126,0.8308457711442786,25,0.905334957369062,False
sun-jupiter,60.0,149,0.46308724832214765,0.9029592417563507,0.902744845464383,0.9054726368159204,29,0.39023058507287156,False
sun-moon,45.0,134,0.4626865671641791,0.9021779661848548,0.8940392669152466,0.8706467661691543,33,1.200254678330196,False
mercury-neptune,150.0,134,0.4626865671641791,0.9021779661848548,0.8940392669152466,0.8855721393034826,12,1.571762078765733,False
jupiter-neptune,60.0,111,0.4594594594594595,0.8958855305009151,0.8888579848996765,0.8606965174129353,0,,False
venus-uranus,90.0,196,0.45918367346938777,0.8953477840840478,0.9423522537134066,0.9402985074626866,19,0.2978075517661388,False
moon-mars,135.0,133,0.45864661654135336,0.8943005936933062,0.9094779626839087,0.8805970149253731,34,0.8875832915382962,False
mercury-pluto,30.0,166,0.4578313253012048,0.8927108829796503,0.932682953230424,0.9203980099502488,27,0.48899264672711684,False
mercury-uranus,45.0,68,0.45588235294117646,0.8889106431527245,0.8557118396241699,0.8258706467661692,14,0.9430572472594396,False
venus-pluto,0.0,277,0.4548736462093863,0.8869437976630423,0.97675941057288,0.9601990049751243,19,1.2904993909866016,False
mercury-jupiter,180.0,187,0.45454545454545453,0.8863038670730977,0.9524045031404961,0.9601990049751243,13,1.595943033823667,False
sun-uranus,60.0,130,0.45384615384615384,0.8849403226622161,0.9242082875028926,0.9303482587064676,26,1.305771573128455,False
venus-neptune,120.0,104,0.4519230769230769,0.8811905755322914,0.9101132680768584,0.9303482587064676,20,0.7544457978075517,False
venus-saturn,30.0,133,0.45112781954887216,0.879639928222924,0.9346328808661655,0.9402985074626866,48,0.6287048315062931,False
venus-neptune,90.0,122,0.45081967213114754,0.8790390812774167,0.9280843423613411,0.9353233830845771,41,0.8280502658863372,False
moon-neptune,120.0,142,0.4507042253521127,0.8788139752386772,0.9413193978551375,0.9303482587064676,36,1.1526255244282042,False
mars-jupiter,45.0,273,0.45054945054945056,0.8785121847252024,0.9830217936447362,0.9800995024875622,166,0.9316951117502897,False
sun-moon,150.0,131,0.45038167938931295,0.8781850530235732,0.9355218485436546,0.9253731343283582,31,0.9126360457349416,False
mercury-saturn,135.0,120,0.45,0.8774408284023668,0.9291007351884364,0.9601990049751243,65,1.0156001124332428,False
sun-pluto,0.0,145,0.4482758620689655,0.8740789861479517,0.9494188092985735,0.9552238805970149,49,1.1932561087772502,False
mercury-neptune,120.0,67,0.44776119402985076,0.8730754511466337,0.8826521458483804,0.8756218905472637,20,0.37722289890377586,False
moon-mars,120.0,132,0.44696969696969696,0.8715321359552128,0.9454120678999676,0.9253731343283582,37,1.0195213483885834,False
sun-jupiter,180.0,106,0.44339622641509435,0.8645643382580973,0.9367886754962768,0.9502487562189055,21,0.9879647352241749,False
jupiter-saturn,90.0,377,0.44297082228116713,0.8637348561343664,0.9971744521634884,1.0,156,0.7979715169118335,False
mercury-mars,60.0,118,0.4406779661016949,0.8592640880776473,0.9516797753566887,0.9701492537313433,0,,False
mercury-mars,30.0,143,0.4405594405594406,0.859032978855464,0.9651657074540186,0.9601990049751243,17,0.4437916457691481,False
jupiter-neptune,90.0,109,0.44036697247706424,0.8586576914029278,0.9463617272146954,0.9601990049751243,109,0.8305825296963872,False
mercury-uranus,90.0,128,0.4375,0.8530674720578566,0.9636715638897635,0.9751243781094527,13,1.595943033823667,False
moon-uranus,0.0,128,0.4375,0.8530674720578566,0.9636715638897635,0.9402985074626866,32,1.0609394031668695,False
venus-mars,45.0,229,0.4366812227074236,0.8514709640003559,0.9911942394148348,0.9900497512437811,54,0.9430572472594396,False
mercury-mars,90.0,39,0.4358974358974359,0.8499426827829194,0.8690466646598338,0.9104477611940298,0,,False
venus-jupiter,120.0,101,0.43564356435643564,0.849447666660157,0.950819977946501,0.9154228855721394,19,0.694884287454324,False
moon-uranus,180.0,136,0.4338235294117647,0.8458988378388831,0.9732537422821249,0.9850746268656716,39,1.0156001124332428,False
sun-neptune,120.0,125,0.432,0.8423431952662721,0.9712403134683271,0.9601990049751243,25,0.6790012180267966,False
moon-neptune,45.0,130,0.4307692307692308,0.8399433571031204,0.9750975879652688,0.9701492537313433,31,0.9734784487839377,False
sun-pluto,180.0,121,0.4297520661157025,0.8379600197782016,0.972651158541642,0.9900497512437811,24,0.39294051969143323,False
venus-mars,150.0,42,0.42857142857142855,0.8356579318117778,0.8939359760118517,0.8905472636815921,0,,False
mars-pluto,90.0,96,0.4270833333333333,0.8327563417707647,0.962860654012848,0.9154228855721394,31,0.6692664335389572,False
venus-jupiter,60.0,115,0.4260869565217391,0.8308135380041733,0.9748034191167259,0.9751243781094527,21,1.6166695667304678,False
sun-pluto,45.0,148,0.42567567567567566,0.8300115944346713,0.9863141661420625,0.9800995024875622,49,1.1547639762360487,False
venus-neptune,60.0,125,0.424,0.8267442472057855,0.981193480714766,0.9850746268656716,42,1.0328722231889103,False
mars-neptune,90.0,335,0.42388059701492536,0.8265114270854799,0.9995439328845783,1.0,0,,False
mercury-uranus,120.0,123,0.42276422764227645,0.8243346536029462,0.981751306438549,0.9800995024875622,13,0.7254286517380305,False
sun-pluto,150.0,123,0.42276422764227645,0.8243346536029462,0.981751306438549,0.9800995024875622,25,0.8298903775883069,False
jupiter-pluto,120.0,97,0.422680412371134,0.824171224845293,0.969964535468352,0.9601990049751243,0,,False
jupiter-pluto,150.0,97,0.422680412371134,0.824171224845293,0.969964535468352,0.9601990049751243,97,0.7972236523224129,False
mercury-jupiter,150.0,69,0.42028985507246375,0.8195099524530962,0.9515862445524506,0.9402985074626866,15,0.6287048315062931,False
venus-uranus,150.0,98,0.41836734693877553,0.815761314387688,0.9758536601392536,0.9601990049751243,19,1.1912302070645553,False
venus-jupiter,150.0,94,0.4148936170212766,0.808987997817785,0.977574530918128,0.9552238805970149,18,0.9430572472594396,False
mars-saturn,90.0,135,0.4148148148148148,0.8088343438770789,0.9910685177112842,0.9950248756218906,0,,False
moon-jupiter,120.0,146,0.410958904109589,0.8013158250249924,0.994616295303527,0.9950248756218906,38,0.5956151035322776,False
venus-mars,120.0,56,0.4107142857142857,0.8008388513196205,0.9520650378253425,0.9751243781094527,0,,False
mars-neptune,30.0,100,0.41,0.7994460880999341,0.9846633483393579,0.9800995024875622,33,0.9716347396006347,False
sun-neptune,135.0,123,0.3983739837398374,0.7767768851258532,0.9958106244722887,0.9950248756218906,25,0.6790012180267966,False
mercury-jupiter,30.0,127,0.3937007874015748,0.7676647667562264,0.9973027652601475,0.9950248756218906,71,0.7969497864164279,False
mars-saturn,180.0,107,0.3925233644859813,0.7653689468930303,0.9952544213312071,0.9950248756218906,36,0.7334889700906753,False
mars-saturn,30.0,69,0.391304347826087,0.7629920246977103,0.9840668705269356,0.9850746268656716,0,,False
mars-pluto,120.0,115,0.3826086956521739,0.7460366463710945,0.9981184824740714,0.9950248756218906,0,,False
venus-mars,90.0,71,0.38028169014084506,0.741499291607634,0.9909043767007473,1.0,0,,False
sun-saturn,45.0,165,0.37575757575757573,0.7326778634470941,0.9998499768149719,1.0,56,0.6062510875239255,False
mars-jupiter,150.0,104,0.36538461538461536,0.7124519546856825,0.999100597419743,1.0,29,0.975576462682179,False
sun-saturn,135.0,121,0.36363636363636365,0.7090430936584783,0.9996522766617745,1.0,24,0.4715286236297198,False
venus-saturn,60.0,129,0.35658914728682173,0.6953019484325388,0.9998734564869597,1.0,44,0.5572611006533053,False
venus-pluto,150.0,122,0.3524590163934426,0.6872487362714348,0.9998722010530031,1.0,40,0.5186814859926918,False
venus-saturn,90.0,126,0.3492063492063492,0.6809064629577449,0.9999240083273662,1.0,42,0.5837973435415579,False
mercury-uranus,30.0,69,0.34782608695652173,0.6782151330646313,0.9980185938855902,1.0,12,0.31435241575314654,False
sun-uranus,150.0,118,0.3474576271186441,0.6774966848304528,0.9998965096290018,1.0,24,0.4715286236297198,False
mercury-jupiter,120.0,181,0.3149171270718232,0.6140469885688754,0.9999999758080937,1.0,67,0.4222644390713909,False
venus-mars,135.0,49,0.30612244897959184,0.5968985227226985,0.9989391540236596,1.0,0,,False
mercury-mars,135.0,104,0.27884615384615385,0.5437133338390735,0.99999962519942,1.0,0,,False
mercury-uranus,60.0,69,0.2608695652173913,0.5086613497984735,0.9999943008994547,1.0,19,0.0,False
